 Net Value Growth Rate_x_ Equity to Liability, Interest-bearing debt interest rate_div_ Cash/Total Assets, Net Value Growth Rate_x_ Revenue Per Share (Yuan ¥), Net Value Growth Rate_x_ Interest-bearing debt interest rate, Net profit before tax/Paid-in capital_div_ Interest-bearing debt interest rate, Net profit before tax/Paid-in capital_div_ Cash/Total Assets, Interest-bearing debt interest rate_div_ Revenue Per Share (Yuan ¥), Revenue Per Share (Yuan ¥)_div_ Net Value Growth Rate, Interest-bearing debt interest rate_x_ Net profit before tax/Paid-in capital, Net Value Growth Rate_div_ Revenue Per Share (Yuan ¥), Net Value Growth Rate_x_ Net profit before tax/Paid-in capital, Net profit before tax/Paid-in capital_div_ Net Value Growth Rate, Net profit before tax/Paid-in capital, Cash/Total Assets, Revenue Per Share (Yuan ¥)_div_ Cash/Total Assets, Equity to Liability, Cash/Total Assets_div_ Net profit before tax/Paid-in capital,Bankrupt
3.369109588657311e-05,0.0056429964174971,1,1.2225446052818357e-07,743.3041542910668,4.194629110062271,0.0238044779660305,21.825047943801323,4.721410230155587e-05,0.0458179264341293,9.087585407221075e-05,386.1873735164168,0.187338813060855,0.0446615817987738,0.2370558638413953,0.0694535416315842,0.2384000340616315,0
1.9528449376022687e-05,0.0040004372763743,2,1.2674188186004446e-07,619.4165300968115,2.4780245274562334,0.0125422077786144,50.3913161048748,4.962012678153476e-05,0.0198442371341275,7.850879046647594e-05,391.4966229559326,0.175318603423573,0.0707493314536711,0.318957840136301,0.0436091353756647,0.4035471766066242,0
7.912924816482342e-06,0.2266948560770251,0,2.762919541960709e-07,197.83954605131032,44.84979825800438,5.576015009814525,0.3739679706734472,0.0001139959030214,2.6737559084188884,5.466219490129588e-05,412.5808569098885,0.150177211371691,0.0033484378683221,0.0406523660968658,0.021739723128187,0.0222965762566259,1
2.639858561610708e-05,9035095499.403072,3,286771.766871552,3.381626574164844e-10,3.055331904089861,22365150746.7406,63.86190686551289,138511424.477792,0.0156584321191196,9.697550275730456e-05,482.9915261290839,0.21642410074655,0.0708348804604587,0.4039808380614724,0.0589147773458327,0.3272966224332188,0
9.337226991741222e-06,0.1333254747647708,3,2.984670385951632e-07,254.7788209612184,33.969016486708185,0.0242465274402767,61.48692046211146,0.0001133726674831,0.0162632520827371,7.604422015121928e-05,379.8413862426832,0.169957016816228,0.0050032851905667,5.498743134746055,0.0208684794412591,0.0294385309292135,0
1.4905275311268936e-05,0.0027133922654831,9,4.480513767243885e-07,366.9670207423693,0.9957454281926628,0.007051865335706,78.82268589896377,9.139526425304938e-05,0.0126865598296427,0.0001644233735181,203.9816213737055,0.183138526506297,0.183921021742726,0.384776474435245,0.0166018376783611,1.004272641091036,0
3.509891004629429e-05,0.0068532007142716,2,1.1944965685641317e-07,738.9922695893667,5.064652011060849,0.0158198871333429,37.73211357769794,5.269453119807308e-05,0.0265020153525065,8.827567877277028e-05,441.1344045530357,0.197338058969912,0.0389637842624566,0.4332013620803159,0.0784627303554847,0.1974468710768492,0
2.165859814819282e-05,0.0028029184491943,2,1.5374609716228253e-07,593.6757618348518,1.6640821201120344,0.0178048614788415,30.727816498790663,4.9939840526530285e-05,0.0325431689021444,9.127847847243008e-05,324.81408889849945,0.172189126008597,0.103473925527295,0.1574242367353091,0.0408571127402739,0.6009317888796932,0
2.1170950635298693e-05,0.0383298631484024,7,3.739049419167491e-07,251.1213897030307,9.625574475900883,0.0099016921398036,157.68632249634842,0.0001466097895514,0.0063415737012237,9.389675750713097e-05,392.0964320063969,0.191878440539929,0.0199342226029814,3.871041195791253,0.0432629315484129,0.103889845612617,0
2.4156364187196104e-05,0.0,5,0.0,20407209.1094186,0.6574106337265655,0.0,76.34171336157762,0.0,0.0130987283356374,0.0001001846137192,415.6783016286631,0.204072091094186,0.310417985427596,0.120737247925057,0.0492055573196809,1.521119171916243,0
1.2738789173038708e-05,0.043283465104039,3,9.659412318330816e-07,88.89119107160813,3.847537165341074,0.0747779470018406,60.54260856674932,0.0003887368678048,0.0165169294340359,8.58640771962204e-05,402.4348886236708,0.185890958449589,0.048314262341307,0.578826396846259,0.0275787710785256,0.2599064534671524,0
3.896799225177184e-05,0.0053260390463501,2,1.302778970953456e-07,689.31382605358,3.671461578165873,0.0118301096866526,39.272554961597535,4.172455553374493e-05,0.0254625815889104,8.980600583422111e-05,320.2674323682976,0.169595053163412,0.0461927798611254,0.4502102369625316,0.0735894961168884,0.2723710171717481,0
1.18248132591626e-05,0.0010983253932137,3,8.690713601061867e-08,963.2233332474592,1.0579895186531,0.0066481013533292,59.88943704692408,3.3332131946306513e-05,0.0166970719393763,8.371548137146814e-05,383.5291328286705,0.17918708996305,0.169365647035212,0.1652088231377862,0.0253101797009792,0.9451888393201114,0
5.519511873911483e-05,0.0,2,0.0,17399140.3363246,0.6603866277971068,0.0,23.85502211947857,0.0,0.0419190719987811,9.244228510586929e-05,327.4739328776964,0.173991403363246,0.263468988370909,0.048106233907147,0.103886183224714,1.5142643149915596,0
8.039475582434004e-05,8111565420.975676,1,252774.665273142,3.099842963868456e-10,2.514457899617012,72474311696.46092,17.734613275941,100713897.89608614,0.0563855644197422,7.835617675911534e-05,398.4245286901919,0.176691048940502,0.0702700267214001,0.111923175500616,0.181287989325815,0.3976999580101134,0
2.163982972343945e-05,0.0032845025267641,2,1.8846148857631058e-07,481.420565858129,1.5812703819545926,0.0236618655562071,29.88080540361126,6.415184162257937e-05,0.0334656301724855,9.07317219568056e-05,340.3910239471093,0.175740894351859,0.11113904398938,0.1388098664464812,0.0419148115697581,0.6324028227763263,0
1.2744010084823849e-05,0.0024270342929433,2,1.2660923605440236e-07,644.2282484236276,1.5636217417278448,0.0106536812758596,54.45664598138177,4.732397679854215e-05,0.018362831253706,8.156825586429168e-05,373.7718135767836,0.174609757936807,0.111670065490162,0.2278117090297195,0.0272805700266231,0.6395407703111804,0
1.6588640570803453e-05,0.0049705463330869,8,2.4048342657625365e-07,374.4919867690551,1.861465982570923,0.0058761294724332,186.99382297534643,9.896100084331364e-05,0.0053476553101392,9.006086815124247e-05,411.4998149003612,0.192511876932358,0.103419487715706,0.8458877205176378,0.0354594664430578,0.5372109190953182,0
3.649947566280122e-05,0.0054183885347471,6,1.8007390620472686e-07,540.0916540056616,2.926503632473038,0.0082166700499303,97.0978054744318,7.759687061382289e-05,0.0102986749264392,9.725897972104948e-05,430.9077253091585,0.204720609305482,0.0699539811838357,0.6594383524273418,0.076827814958068,0.3417046188173702,0
2.2799629170136383e-05,0.005405605681827,3,1.935290075765067e-07,430.1521615423301,2.32528780339958,0.0139207559270984,66.742124922828,7.734832754823196e-05,0.0149827078820937,8.32488841046159e-05,399.6642868723648,0.18240705829123,0.0784449283102385,0.3883125266721303,0.0499563847826388,0.4300542136064257,0
1.7314470843524763e-05,0.0042143914399128,8,1.3636787442330245e-07,735.2102401174066,3.098585238718289,0.0024687437071526,193.183923925971,4.781848368079874e-05,0.0051763168587567,0.0001002629890336,350.6514245562666,0.187504713068396,0.0605129979125905,1.7070994529458643,0.0323802922567674,0.3227278594497975,0
1.885491929396348e-05,0.0048230831814413,7,3.4750757805580186e-07,409.1588993973541,1.9734432176553824,0.010430605071467,83.77401113517847,0.0001242481536442,0.0119366846598947,0.0001421883984163,357.53517699821657,0.225473192066963,0.114253691373199,0.4623971701988055,0.0298989150080019,0.5067284729440572,0
1.086400110556174e-05,0.0020040224653373,1,1.596201974970413e-07,489.5820885859605,0.981161374476646,0.03383065288276,22.949010878630546,6.067503666133774e-05,0.0435738599036611,7.814940953971159e-05,380.1129147906811,0.172355026016138,0.175664289981308,0.0592368272173967,0.0239600683385452,1.0192002162609288,0
2.0795343705544145e-05,0.0006544991351274,3,1.2378721213694405e-07,675.7280345491282,0.4422803574577111,0.0084063600916928,65.47489473178733,4.604224090306299e-05,0.0152727025498806,8.364969408547183e-05,371.9388234926329,0.176389412563155,0.398818091660824,0.0778575884457366,0.0438504707084984,2.261009111915597,0
4.190691626073102e-05,529447896.2157916,3,3081.5417875347,2.6493369386062248e-08,14.026858685118537,207077791.0901016,76.78643434980503,1298175.099917052,0.0130228340105005,8.164042485574348e-05,421.26497087279006,0.185453585702436,0.0132213098881934,2.556757713149836,0.0951953385840022,0.0712917419482513,0
3.2864150414928474e-05,0.0009705510696971,7,1.347218435460384e-07,664.753812012548,0.6452001588780603,0.0042244399753135,142.74475841879632,5.4007323664256014e-05,0.0070053619236333,8.956000109028441e-05,400.8717491091612,0.18948043134002,0.293676965637309,0.2297466484367754,0.0695300728052299,1.5499064893474142,0
2.193844455941376e-05,0.0075807683613924,2,3.138387283566908e-07,254.4765008900598,1.9291557733489493,0.0421406078196154,34.96935950946394,0.0001176952021421,0.0285958257603562,7.98657557976875e-05,375.0099690870202,0.173063871502903,0.089709630814785,0.1798921291405538,0.0475391751105657,0.518361370586041,0
1.787287948925641e-05,0.0051631053501058,2,1.4206732652700652e-07,584.4553504572383,3.0177047894612428,0.0181598497390365,35.12399701958429,5.2964590629939775e-05,0.0284699434233154,8.303476737651942e-05,372.8054132373084,0.175944498906568,0.0583040691534747,0.2843141496004828,0.0378713028904557,0.3313776003344098,0
1.0548738253211469e-05,0.0095699170513498,3,3.607371940363264e-07,228.49522356026927,2.1867088799874232,0.0290928591805725,55.9187799317673,0.0001340995120551,0.0178826931756417,8.242780175714437e-05,371.72952093401295,0.17504713068396,0.0800504861067185,0.3289437231878178,0.0224017421816147,0.4573081616411328,0
1.3186954652720831e-05,0.0060019533425452,1,1.3443022242862284e-07,566.1211281664338,3.3979458472444963,0.0325731726961681,20.55711802808267,5.096279177725472e-05,0.0486438125641097,7.610632572025e-05,379.09372953232497,0.16985898499359,0.049988716315734,0.1842604305827281,0.0294314922086913,0.294295373157132,0
7.793224930987843e-05,0.0,1,0.0,16820752.5827615,42.15064468657976,0.0,15.564051003550606,0.0,0.064249088357457,7.486267786011219e-05,377.9337961277363,0.168207525827615,0.003990617594865,1.735845776313522,0.175104487486949,0.0237243686808106,0
1.2628385004536471e-05,0.0040267351893666,5,1.6141442231483785e-07,587.6529759108167,2.366395274614861,0.0092522101518351,71.61197015273548,6.285163619294827e-05,0.0139638590438256,9.485856612304291e-05,389.3726589959013,0.19218761782671,0.081215338884598,0.4352186109119632,0.0255856622149683,0.4225835960565969,0
5.800354886042934e-05,0.0038242432361855,3,5.430301410333174e-07,211.0996430517477,0.8073044461942621,0.0393751992503848,46.87055981402855,0.0002115664775134,0.0213349525918339,0.0001146346140134,389.5963801587161,0.211333986878818,0.261777300746985,0.0971231080690851,0.106932110683045,1.238689962869968,0
1.740932369385383e-05,0.0010754477156847,2,8.606391797939775e-08,988.2612951871891,1.0628789920458626,0.0141746359025208,29.90960042630335,3.606185971132906e-05,0.0334333140254502,8.505809167600401e-05,419.00322669206014,0.188786667672121,0.177618203441907,0.0758712199058256,0.0386400416683128,0.9408407713514032,0
1.3472696765672554e-05,0.2833619488805219,2,2.146880475653953e-07,343.0858870634694,97.21957159522329,0.0200478790535299,50.46296707440925,7.451966069843242e-05,0.0198160734535024,7.365801969312107e-05,347.0991697003466,0.159897443631702,0.0016446942607577,14.134254612689809,0.0292466425330374,0.0102859315355076,0
5.565244672010255e-06,0.0035695614824045,1,7.239825542943994e-08,370.6701316303052,1.323181911061559,0.0209942295737445,42.45322197632978,2.391987935690732e-05,0.0235544922392169,2.683692729453113e-05,330.3814430643068,0.0941633360983335,0.0711643063431613,0.1700256977642258,0.0195269003328392,0.7557537969057025,1
1.4895703078496146e-05,0.0,2,0.0,17462483.9755675,6.3127385646565815,0.0,39.95552574893177,0.0,0.0250272312895361,7.515647548663193e-05,405.728527840923,0.174624839755675,0.02766228552628,0.621668852344797,0.0346099221163341,0.1584097885551997,0
9.605878476550916e-06,0.0075353061488651,4,1.932061654049005e-07,464.9897564049918,3.5039277578425043,0.0126129883667929,65.66874863740574,7.441510307429222e-05,0.0152276234974402,8.984113353516469e-05,385.1510750703439,0.186019153909962,0.0530887426130107,0.5974241435814842,0.0198893014419783,0.2853939427375719,0
1.571588192062217e-05,0.0028625758586352,7,3.485194047536827e-07,263.0803494857242,0.7530979742486048,0.0095626136392912,153.85101085206324,0.0001348985814801,0.0064996603872777,9.168988724423285e-05,387.0539432148424,0.188386999472136,0.250149380801505,0.2993507407428109,0.0322900150503852,1.327848355905369,0
2.8882927400442058e-05,0.0,6,0.0,23730487.8968404,0.3083211357009733,0.0,101.80273470615998,0.0,0.0098226985544266,0.0001068588202582,526.9790074345481,0.237304878968404,0.769667883279153,0.059562021141737,0.0641412620357532,3.2433713718457384,0
4.126887626449312e-05,0.0,1,0.0,18148706.7340321,0.3344255393630939,0.0,23.35168132395476,0.0,0.0428224881731069,8.263426619696075e-05,398.58564426394094,0.181487067340321,0.542683026965296,0.0195927744367715,0.0906375486873859,2.9902020293580875,0
2.7429409349887654e-05,10456551241.331747,3,262134.055839186,3.13146186482721e-10,3.2744291449842,17455617628.008007,71.0037796899129,101741195.98823608,0.0140834467405593,8.208627993328975e-05,388.1181458437418,0.178493326295151,0.0545112707124163,0.5990362679777725,0.059644151460532,0.3053966710683147,0
1.3314795001516812e-05,0.0010280734705578,8,1.107285757264233e-07,985.088667260398,1.01278934587391,0.0023956256963796,184.1552134262436,4.8124516848030434e-05,0.0054300929780751,0.0001090824002283,434.6082838323851,0.21773621898801,0.214986669979469,0.4291460726440429,0.0265772765740619,0.9873720647164675,0
7.804189585220314e-05,0.0,1,0.0,17385566.699343897,0.5175839679092088,0.0,25.201901631867667,0.0,0.0396786349319666,7.8773431867868e-05,383.6969540381777,0.173855666993439,0.33589846787545,0.0339958399674492,0.172241141906523,1.9320534922085189,0
1.408340540826247e-05,0.0035615643026319,3,6.965147649864734e-08,1219.8976977279349,4.345028034895823,0.0048709241553956,69.0110048938514,2.8564164010086992e-05,0.0144901195829497,8.497322871157128e-05,410.0923331700163,0.186675213030692,0.042962937886979,0.7311883854600211,0.0309394234472226,0.2301480463741848,0
1.6054912845183912e-05,0.0070589223751374,2,1.4668285151278793e-07,586.8407280275565,4.142595058100986,0.0223496227174673,30.080635860266533,5.787356505049225e-05,0.0332432427475594,8.608221248122255e-05,394.5405033550786,0.184292285649649,0.0444871491514259,0.3158405598401317,0.0343717534535984,0.2413945140495656,0
1.280452049571307e-05,0.0105441668206987,9,4.703036277898035e-07,249.880144117532,2.6348074928188803,0.0052491210925956,321.63929145305895,0.0001984170063186,0.0031090137956501,0.0001175208571214,421.8833009963412,0.222667973757635,0.0845101389822359,2.008748895972123,0.0242608563582133,0.379534307339944,0
2.1344927013844594e-05,0.0005225870076888,7,5.838611654457117e-08,1883.153985317688,0.9842012619676938,0.0023171697444065,89.45333161249512,2.2792792815211896e-05,0.0111788004954426,0.0001099600425175,390.3729980837021,0.207186486690295,0.210512305617307,0.2255281033586117,0.0402180677217853,1.0160522475168037,0
1.3929476749654255e-05,0.0089187514703756,2,1.2885919841821813e-07,625.445986840844,5.578390312683749,0.0162774388502871,39.82640127254389,5.225013112877446e-05,0.0251083948226352,8.059725697526385e-05,405.4732594586292,0.180778221853556,0.0324068693541598,0.5479207465973043,0.0312435699756605,0.1792631171457181,0
5.135253884912958e-05,0.0,3,0.0,17473795.339718,0.3741356960133973,0.0,58.540138600627294,0.0,0.0170819309496538,8.306709949416323e-05,367.5668256700346,0.17473795339718,0.467044314449926,0.0595863227323128,0.108023966105577,2.6728268166221705,0
1.4237413566816224e-05,0.0052605180107331,7,1.1905099568999605e-07,828.6790818548022,4.359465932050034,0.0045232375439479,103.44744008245372,4.616529822802851e-05,0.0096665512702497,9.865924968382387e-05,387.7698185737482,0.195596108890732,0.0448669787411537,1.1629981736484092,0.0282262707578037,0.229385833397943,0
1.0230883189268114e-05,0.0032855694228341,4,1.3743677750074777e-07,599.3725701546218,1.969345390818059,0.0089992451478423,73.75339723537479,5.467792084992353e-05,0.0135583954648521,8.237856196826564e-05,397.8317905297323,0.181034612774301,0.0919262786126338,0.3650937817444321,0.0224833249361861,0.5077828605594406,0
2.1501960610773008e-05,0.0,2,0.0,18276902.1944046,6.729714234540257,0.0,43.09449848210175,0.0,0.0232042965398875,8.31951583228577e-05,401.5111241786157,0.182769021944046,0.0271585015763139,0.7223054167145778,0.0472370314563204,0.1485946568050344,0
1.1375145288598754e-05,0.0124854436207146,9,1.7575431987626233e-07,553.0759775803301,6.905590733506324,0.0025519402618755,289.00571128143986,7.169497584701846e-05,0.0034600681070297,9.72081921620779e-05,407.9188906572626,0.199132795415127,0.0288364506446952,4.892529391173424,0.0233021973682538,0.1448101460961221,0
9.11683784272524e-06,0.0010184921581275,3,1.1164923494956115e-07,693.7918688277824,0.7066512647869821,0.0080374946005216,63.13278187228936,3.930865901611033e-05,0.0158392884684864,7.7464585721169e-05,352.0652965930514,0.165145916597542,0.233702135353585,0.1267175736753784,0.0194360884782551,1.4151250361936774,0
3.646404186032441e-05,0.0,2,0.0,18115526.7325239,0.3407145776173779,0.0,34.469518091844776,0.0,0.0290104783853428,8.179153727316831e-05,401.2212649411736,0.181155267325239,0.53169214298054,0.0292712982176041,0.0807620625701671,2.9350077504281646,0
1.0818749764302788e-05,0.006738807834046,2,2.587391331397781e-07,259.5325891107862,1.7489688660541842,0.039339338989994,36.683399075504205,9.690993230233051e-05,0.0272596260190448,6.71523360563941e-05,374.5380239555272,0.158592866299676,0.0906779142202718,0.1712993575565931,0.0255505115035585,0.5717653676255132,0
